标题,rate,链接,提取码
致命魔术,8.9,https://pan.baidu.com/s/1DOaAfJBVmdPte39yYLTLZg,2333
教父3,8.9,https://pan.baidu.com/s/1CRF9kU-JUy4d4DJmdOQ2aw,9999
最好的我们,8.9,https://pan.baidu.com/s/178JtKFVWIslhyCeEy5Dumg,2333
我是山姆,8.9,https://pan.baidu.com/s/16fgWlnxI2cmV-MocfgFecA,2333
拯救大兵瑞恩,9.0,https://pan.baidu.com/s/1xwTgb25fHef50q-c6WKtjA,uhp3
红辣椒,9.0,https://pan.baidu.com/s/1Ww2P0SMMb7AFTXtQBoA-Cg,xpv4
黑客帝国,9.0,https://pan.baidu.com/s/1VZhW62d0a_ndXdrrVvfVjg,8888
我爱你,9.0,https://pan.baidu.com/s/1tkhP92qCA7tiMyPrIoep6Q,2333
狮子王,9.0,https://pan.baidu.com/s/1SCcuxOOSF7aEFANQZcVc5A,c4q7
搏击俱乐部,9.0,https://pan.baidu.com/s/1qWHPvOS?fid=823125988246782,无
指环王1：魔戒再现,9.0,https://pan.baidu.com/s/1MtFVoVCI4vL8n2RfwGdWTA,ne9z
我不是药神,9.0,https://pan.baidu.com/s/1jvYqTiXMPoSzj4QVxf2s9w,n8qa
摔跤吧！爸爸,9.0,https://pan.baidu.com/s/1FfUBqrwLURiKC2GmUXLKfQ,4naa
罗马假日,9.0,https://pan.baidu.com/s/1eSDGw6jy1gbemr1yagKwLg,2333
飞屋环游记,9.0,https://pan.baidu.com/s/1DHT6atqsKtu8hQmzltMvnA,2333
美丽心灵,9.0,https://pan.baidu.com/s/1bWOorRiPWcVy1mHuhfBBxA,su3k
猫鼠游戏,9.0,https://pan.baidu.com/s/1A4vdVtxh2_azW_WyWT66rw,2333
大话西游之月光宝盒,9.0,https://pan.baidu.com/s/147CnK64wOsiKQd1mSAOfyA,zxtx
名侦探柯南：贝克街的亡灵,9.0,https://pan.baidu.com/s/1_Y3hR7CtqmGey3OQexY1Lg,xr1s
窃听风暴,9.1,https://pan.baidu.com/s/1VwZyo6xhSbU5aT5O4gDJqg,2333
两杆大烟枪,9.1,https://pan.baidu.com/s/1TxZKpFwqKmg1gxGP-LB-ew,0mpn
隐秘的爱,9.1,https://pan.baidu.com/s/1T3PDcdAZiXsho1v2eqwPxw,cwx0
完美的世界,9.1,https://pan.baidu.com/s/1sa32dAwacWw7tY22XCHB6A,2333
怦然心动,9.1,https://pan.baidu.com/s/1nHs5z1YOBMNEXWej6XZk3g,6y19
狩猎,9.1,https://pan.baidu.com/s/1ME0Qn7BbhaLiBBO9Aj6u-Q,ypxh
穿条纹睡衣的男孩,9.1,https://pan.baidu.com/s/1KfNfeVUAWJw6ayl1JbUWYQ,2333
何以为家,9.1,https://pan.baidu.com/s/1iSxdv3B-0IwV8lDBZKRVVQ,zjr8
哪吒闹海,9.1,https://pan.baidu.com/s/1GAhf1IJ6BOXwauKO8s6mdg,2333
天空之城,9.1,https://pan.baidu.com/s/1enX-aPR4gZ0_zhXeBrBxwQ,2333
死亡诗社,9.1,https://pan.baidu.com/s/17bhVbfGXn23os6EeNT1jvA,2333
当幸福来敲门,9.1,https://pan.baidu.com/s/15KTsLFlf4vHr-OcqAY16mw,2333
闻香识女人,9.1,https://pan.baidu.com/s/12wiWVnF8Y-ryhp2odpzmtA,2333
飞越疯人院,9.1,https://pan.baidu.com/s/12nHkEvGZYXjyKiMVT1DNIw,2333
少年派的奇幻漂流,9.1,https://pan.baidu.com/s/10fHenvvLvlwA-sz0m3V4OA,hl5e
指环王2：双塔奇兵,9.1,https://pan.baidu.com/s/1-LyHnBTZvVmKKuP1VY3mJw,8sc0
寻梦环游记,9.1,https://pan.baidu.com/s/1_TXgembqn0JhHKweKypUhA,98ek
大话西游之大圣娶亲,9.2,https://pan.baidu.com/s/1ZTiVH02dNk6skoXb5E756Q,depb
触不可及,9.2,https://pan.baidu.com/s/1ZNb6pDDwGdUqISW2FKeSMg,2333
素媛,9.2,https://pan.baidu.com/s/1xaL28OjOxtXVtQlSEeZJPg,2333
忠犬八公物语,9.2,https://pan.baidu.com/s/1uNb8FvtzfjYO0248XJWGjA,2333
龙猫,9.2,https://pan.baidu.com/s/1tZRS88aKfqpJsYh36u3Zwg,2333
指环王3：王者无敌,9.2,https://pan.baidu.com/s/1tOq4Sd-2LxMyn5JpiHc0tQ,5t4u
活着,9.2,https://pan.baidu.com/s/1PJTv-1poasvO0n8HPs0mZQ,2333
天堂电影院,9.2,https://pan.baidu.com/s/1NY6Ab51MtQvbOkvZ6F-o0A,2333
美国往事,9.2,https://pan.baidu.com/s/1KnpoZv-nVVD4V87DIgoqzg,2333
七武士,9.2,https://pan.baidu.com/s/1kDOyFSCt9MBThqGcapVNcA,7u4i
鬼子来了,9.2,https://pan.baidu.com/s/1jPoFe_1DbBWBUxLl0Zoc-g,2333
无间道,9.2,https://pan.baidu.com/s/1iVFTIHk4AD7ELP1w71WvBQ,2333
蝙蝠侠：黑暗骑士,9.2,https://pan.baidu.com/s/1ig-vhBM_585CYFr2H2PV-Q,7rls
三傻大闹宝莱坞,9.2,https://pan.baidu.com/s/1ESCHJfDfVTABT2no0kwr0Q,2333
海蒂和爷爷,9.2,https://pan.baidu.com/s/1cHWYn1bTtpGkfb45PExJxg,0yif
教父2,9.2,https://pan.baidu.com/s/1a59WpIVNiVq1zwBbGmQHNQ,ecbc
疯狂动物城,9.2,https://pan.baidu.com/s/18agPuTa10xx_Tku8yzeTdw,2333
乱世佳人,9.3,https://pan.baidu.com/s/1u6j1n7hfqoTcH09q5QA4JQ,wf2a
熔炉,9.3,https://pan.baidu.com/s/1T4zl8uRkmxIIj9uLtzPLNw,2333
盗梦空间,9.3,https://pan.baidu.com/s/1FurbcZQ3g0DhMU-441_DUw,2333
机器人总动员,9.3,https://pan.baidu.com/s/1DYxrimkqE2fonBWrHLDn2Q,ergg
海上钢琴师,9.3,https://pan.baidu.com/s/1dUQV6V7phr9U1UJGeiV5EA,2333
星际穿越,9.3,https://pan.baidu.com/s/1dGKhoCkV_jx532XY50eTyw,2333
海豚湾,9.3,https://pan.baidu.com/s/1BGuCl2k_4dgsdb6TeHMjuw,olgs
楚门的世界,9.3,https://pan.baidu.com/s/19dmcmIlaPYTD85d-zqmT1A,2333
放牛班的春天,9.3,https://pan.baidu.com/s/14cYp-qO7h0fNtbrbYiqgjA,2333
教父,9.3,https://pan.baidu.com/s/1-yBp6fC2iDqiXlqnof-9pA,r0xh
这个杀手不太冷,9.4,https://pan.baidu.com/s/1pbMtI4AqvaPAKsS3c6mhDA,2333
泰坦尼克号,9.4,https://pan.baidu.com/s/1GfjgPYShkcGL7VDCdinp2w,ohpa
忠犬八公的故事,9.4,https://pan.baidu.com/s/1eqpx7bShTQzfUamyWnl7vA,ktgf
十二怒汉,9.4,https://pan.baidu.com/s/16htJXnwIRE1lO1Hga6SAmA,2333
辛德勒的名单,9.5,https://pan.baidu.com/s/1WdTSgfe_HhVz60zxqXWsxQ,37ip
美丽人生,9.5,https://pan.baidu.com/s/1jpZuoONo1KG4bE1h9fhsUg,tflr
阿甘正传,9.5,https://pan.baidu.com/s/1iZPtsyMjMQ7fQcs_U2xpYA,bb1u
武林外传,9.5,https://pan.baidu.com/s/1ha2BPbmDZkNmirnfl33G6Q,tkwb
霸王别姬,9.6,https://pan.baidu.com/s/18DYQBrCURZZFsm8iklrGzQ,2333
肖申克的救赎,9.7,https://pan.baidu.com/s/1R48dUUOJ6p9cgOlAH5KlGA,2333
